0 1 0	r3-trn/img_00246.png
1 0 0	r3-trn/img_00247.png
0 1 0	r3-trn/img_00248.png
1 0 0	r3-trn/img_00249.png
1 0 0	r3-trn/img_00250.png
0 0 1	r3-trn/img_00251.png
0 1 0	r3-trn/img_00252.png
0 0 1	r3-trn/img_00253.png
0 0 1	r3-trn/img_00254.png
0 0 1	r3-trn/img_00255.png
0 0 1	r3-trn/img_00256.png
0 0 1	r3-trn/img_00257.png
1 0 0	r3-trn/img_00258.png
0 0 1	r3-trn/img_00259.png
0 1 0	r3-trn/img_00260.png
1 0 0	r3-trn/img_00261.png
0 0 1	r3-trn/img_00262.png
0 0 1	r3-trn/img_00263.png
0 1 0	r3-trn/img_00264.png
0 1 0	r3-trn/img_00265.png
1 0 0	r3-trn/img_00266.png
1 0 0	r3-trn/img_00267.png
1 0 0	r3-trn/img_00268.png
1 0 0	r3-trn/img_00269.png
1 0 0	r3-trn/img_00270.png
0 1 0	r3-trn/img_00271.png
1 0 0	r3-trn/img_00272.png
0 0 1	r3-trn/img_00273.png
0 0 1	r3-trn/img_00274.png
0 0 1	r3-trn/img_00275.png
0 1 0	r3-trn/img_00276.png
0 0 1	r3-trn/img_00277.png
0 1 0	r3-trn/img_00278.png
0 0 1	r3-trn/img_00279.png
1 0 0	r3-trn/img_00280.png
1 0 0	r3-trn/img_00281.png
1 0 0	r3-trn/img_00282.png
0 0 1	r3-trn/img_00283.png
0 1 0	r3-trn/img_00284.png
0 1 0	r3-trn/img_00285.png
0 0 1	r3-trn/img_00286.png
0 0 1	r3-trn/img_00287.png
0 0 1	r3-trn/img_00288.png
1 0 0	r3-trn/img_00289.png
0 0 1	r3-trn/img_00290.png
0 1 0	r3-trn/img_00291.png
1 0 0	r3-trn/img_00292.png
0 0 1	r3-trn/img_00293.png
1 0 0	r3-trn/img_00294.png
0 1 0	r3-trn/img_00295.png
0 1 0	r3-trn/img_00296.png
0 0 1	r3-trn/img_00297.png
1 0 0	r3-trn/img_00298.png
0 0 1	r3-trn/img_00299.png
1 0 0	r3-trn/img_00300.png
0 1 0	r3-trn/img_00301.png
1 0 0	r3-trn/img_00302.png
0 0 1	r3-trn/img_00303.png
0 1 0	r3-trn/img_00304.png
0 0 1	r3-trn/img_00305.png
0 1 0	r3-trn/img_00306.png
0 1 0	r3-trn/img_00307.png
0 1 0	r3-trn/img_00308.png
0 0 1	r3-trn/img_00309.png
0 1 0	r3-trn/img_00310.png
0 1 0	r3-trn/img_00311.png
1 0 0	r3-trn/img_00312.png
0 1 0	r3-trn/img_00313.png
0 1 0	r3-trn/img_00314.png
0 0 1	r3-trn/img_00315.png
1 0 0	r3-trn/img_00316.png
0 0 1	r3-trn/img_00317.png
0 1 0	r3-trn/img_00318.png
1 0 0	r3-trn/img_00319.png
0 0 1	r3-trn/img_00320.png
1 0 0	r3-trn/img_00321.png
0 0 1	r3-trn/img_00322.png
1 0 0	r3-trn/img_00323.png
0 1 0	r3-trn/img_00324.png
0 0 1	r3-trn/img_00325.png
1 0 0	r3-trn/img_00326.png
0 1 0	r3-trn/img_00327.png
1 0 0	r3-trn/img_00328.png
0 0 1	r3-trn/img_00329.png
1 0 0	r3-trn/img_00330.png
1 0 0	r3-trn/img_00331.png
0 1 0	r3-trn/img_00332.png
0 0 1	r3-trn/img_00333.png
0 0 1	r3-trn/img_00334.png
0 0 1	r3-trn/img_00335.png
0 0 1	r3-trn/img_00336.png
0 0 1	r3-trn/img_00337.png
1 0 0	r3-trn/img_00338.png
0 0 1	r3-trn/img_00339.png
0 1 0	r3-trn/img_00340.png
1 0 0	r3-trn/img_00341.png
0 1 0	r3-trn/img_00342.png
0 0 1	r3-trn/img_00343.png
0 1 0	r3-trn/img_00344.png
1 0 0	r3-trn/img_00345.png
0 0 1	r3-trn/img_00346.png
0 0 1	r3-trn/img_00347.png
0 1 0	r3-trn/img_00348.png
0 0 1	r3-trn/img_00349.png
0 1 0	r3-trn/img_00350.png
0 0 1	r3-trn/img_00351.png
0 1 0	r3-trn/img_00352.png
1 0 0	r3-trn/img_00353.png
0 0 1	r3-trn/img_00354.png
0 1 0	r3-trn/img_00355.png
0 1 0	r3-trn/img_00356.png
0 0 1	r3-trn/img_00357.png
0 0 1	r3-trn/img_00358.png
0 0 1	r3-trn/img_00359.png
0 0 1	r3-trn/img_00360.png
1 0 0	r3-trn/img_00361.png
1 0 0	r3-trn/img_00362.png
1 0 0	r3-trn/img_00363.png
1 0 0	r3-trn/img_00364.png
1 0 0	r3-trn/img_00365.png
0 1 0	r3-trn/img_00366.png
0 0 1	r3-trn/img_00367.png
1 0 0	r3-trn/img_00368.png
1 0 0	r3-trn/img_00369.png
1 0 0	r3-trn/img_00370.png
0 1 0	r3-trn/img_00371.png
0 1 0	r3-trn/img_00372.png
0 1 0	r3-trn/img_00373.png
1 0 0	r3-trn/img_00374.png
1 0 0	r3-trn/img_00375.png
1 0 0	r3-trn/img_00376.png
1 0 0	r3-trn/img_00377.png
0 0 1	r3-trn/img_00378.png
0 1 0	r3-trn/img_00379.png
0 1 0	r3-trn/img_00380.png
0 1 0	r3-trn/img_00381.png
0 1 0	r3-trn/img_00382.png
0 1 0	r3-trn/img_00383.png
0 1 0	r3-trn/img_00384.png
1 0 0	r3-trn/img_00385.png
0 1 0	r3-trn/img_00386.png
1 0 0	r3-trn/img_00387.png
0 1 0	r3-trn/img_00388.png
1 0 0	r3-trn/img_00389.png
0 0 1	r3-trn/img_00390.png
0 0 1	r3-trn/img_00391.png
1 0 0	r3-trn/img_00392.png
0 0 1	r3-trn/img_00393.png
0 1 0	r3-trn/img_00394.png
0 1 0	r3-trn/img_00395.png
0 0 1	r3-trn/img_00396.png
1 0 0	r3-trn/img_00397.png
0 1 0	r3-trn/img_00398.png
1 0 0	r3-trn/img_00399.png
0 1 0	r3-trn/img_00400.png
1 0 0	r3-trn/img_00401.png
0 0 1	r3-trn/img_00402.png
0 1 0	r3-trn/img_00403.png
1 0 0	r3-trn/img_00404.png
0 1 0	r3-trn/img_00405.png
1 0 0	r3-trn/img_00406.png
1 0 0	r3-trn/img_00407.png
0 1 0	r3-trn/img_00408.png
0 1 0	r3-trn/img_00409.png
0 1 0	r3-trn/img_00410.png
1 0 0	r3-trn/img_00411.png
0 1 0	r3-trn/img_00412.png
1 0 0	r3-trn/img_00413.png
0 0 1	r3-trn/img_00414.png
0 0 1	r3-trn/img_00415.png
1 0 0	r3-trn/img_00416.png
1 0 0	r3-trn/img_00417.png
1 0 0	r3-trn/img_00418.png
0 1 0	r3-trn/img_00419.png
0 0 1	r3-trn/img_00420.png
0 0 1	r3-trn/img_00421.png
0 1 0	r3-trn/img_00422.png
1 0 0	r3-trn/img_00423.png
1 0 0	r3-trn/img_00424.png
0 1 0	r3-trn/img_00425.png
0 0 1	r3-trn/img_00426.png
0 0 1	r3-trn/img_00427.png
0 1 0	r3-trn/img_00428.png
1 0 0	r3-trn/img_00429.png
1 0 0	r3-trn/img_00430.png
0 0 1	r3-trn/img_00431.png
0 0 1	r3-trn/img_00432.png
1 0 0	r3-trn/img_00433.png
1 0 0	r3-trn/img_00434.png
1 0 0	r3-trn/img_00435.png
1 0 0	r3-trn/img_00436.png
0 0 1	r3-trn/img_00437.png
0 1 0	r3-trn/img_00438.png
1 0 0	r3-trn/img_00439.png
1 0 0	r3-trn/img_00440.png
0 1 0	r3-trn/img_00441.png
1 0 0	r3-trn/img_00442.png
0 0 1	r3-trn/img_00443.png
0 0 1	r3-trn/img_00444.png
0 0 1	r3-trn/img_00445.png
0 1 0	r3-trn/img_00446.png
0 0 1	r3-trn/img_00447.png
1 0 0	r3-trn/img_00448.png
1 0 0	r3-trn/img_00449.png
0 1 0	r3-trn/img_00450.png
0 0 1	r3-trn/img_00451.png
0 0 1	r3-trn/img_00452.png
1 0 0	r3-trn/img_00453.png
1 0 0	r3-trn/img_00454.png
0 1 0	r3-trn/img_00455.png
1 0 0	r3-trn/img_00456.png
0 0 1	r3-trn/img_00457.png
0 0 1	r3-trn/img_00458.png
0 0 1	r3-trn/img_00459.png
0 0 1	r3-trn/img_00460.png
1 0 0	r3-trn/img_00461.png
0 1 0	r3-trn/img_00462.png
1 0 0	r3-trn/img_00463.png
0 1 0	r3-trn/img_00464.png
1 0 0	r3-trn/img_00465.png
0 1 0	r3-trn/img_00466.png
0 1 0	r3-trn/img_00467.png
0 1 0	r3-trn/img_00468.png
0 1 0	r3-trn/img_00469.png
0 1 0	r3-trn/img_00470.png
0 1 0	r3-trn/img_00471.png
0 0 1	r3-trn/img_00472.png
0 1 0	r3-trn/img_00473.png
0 0 1	r3-trn/img_00474.png
0 1 0	r3-trn/img_00475.png
0 1 0	r3-trn/img_00476.png
1 0 0	r3-trn/img_00477.png
0 1 0	r3-trn/img_00478.png
1 0 0	r3-trn/img_00479.png
0 1 0	r3-trn/img_00480.png
1 0 0	r3-trn/img_00481.png
0 1 0	r3-trn/img_00482.png
0 0 1	r3-trn/img_00483.png
1 0 0	r3-trn/img_00484.png
1 0 0	r3-trn/img_00485.png
1 0 0	r3-trn/img_00486.png
1 0 0	r3-trn/img_00487.png
0 1 0	r3-trn/img_00488.png
0 1 0	r3-trn/img_00489.png
0 0 1	r3-trn/img_00490.png
1 0 0	r3-trn/img_00491.png
0 1 0	r3-trn/img_00492.png
1 0 0	r3-trn/img_00493.png
0 0 1	r3-trn/img_00494.png
1 0 0	r3-trn/img_00495.png
0 0 1	r3-trn/img_00496.png
0 0 1	r3-trn/img_00497.png
1 0 0	r3-trn/img_00498.png
0 1 0	r3-trn/img_00499.png
1 0 0	r3-trn/img_00500.png
